ID,Set,District,Block,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Nb_of_NaN,k2label,k3label,k4label,k5label
ID_GTLGPQGLXKZ1,train,Nalanda,Rajgir,2022-07-07,5,LineSowingAfterTillage,2022-06-18,2022-07-08,,8.0,Boring,Electric,,,12.0,0.0,,0.0,,,2,15.0,32.0,30.0,64.0,SoilApplied,15.0,32.0,25.0,0.0,,,SoilApplied,hand,2022-11-22,1200.0,2560.0,2022-12-10,machine,27,10,plowed_in_soil,0.46875,800.0,1706.6666666666667,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10,A,A,A,B
ID_7XX1C6E8VT1B,train,Vaishali,Chehrakala,2022-07-15,7,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,2.0,Boring,Diesel,400.0,4400.000000000001,2.0,0.0,,0.0,,,2,4.0,44.00000000000001,4.0,44.00000000000001,Broadcasting,5.0,55.00000000000001,6.0,0.0,,,Broadcasting,hand,2022-10-20,200.0,2200.0000000000005,2022-10-28,hand,25,10,plowed_in_soil,0.0909090909090909,150.0,1650.0000000000002,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_460UID7IY22R,train,Jamui,Khaira,2022-07-23,3,Manual_PuddledRandom,2022-06-28,2022-07-29,3.0,2.0,Canal,,,,9.0,0.0,,0.0,,,1,6.0,33.00000000000001,10.0,55.00000000000001,Broadcasting,0.0,,,0.0,,,,hand,2022-11-12,100.0,550.0000000000001,2022-12-29,machine,26,10,plowed_in_soil,0.1818181818181818,300.0,1650.0000000000002,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,A,B,B,B
ID_GCFLE0T3PU3Y,train,Jamui,Khaira,2022-07-28,4,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,5.0,Boring,Diesel,300.0,300.0,3.0,0.0,,2.0,2.0,SoilApplied,3,20.0,20.0,0.0,,Broadcasting,23.0,23.0,25.0,20.0,20.0,63.0,Broadcasting,hand,2022-12-01,2000.0,2000.0,2022-12-22,hand,21,10,plowed_in_soil,1.0,2200.0,2200.0,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_F360Q0U3HLQS,train,Vaishali,Garoul,2022-07-02,6,Manual_PuddledRandom,2022-06-14,2022-07-05,1.0,2.0,Boring,Electric,200.0,1100.0000000000002,3.0,0.0,,30.0,165.00000000000003,SoilApplied,3,8.0,44.00000000000001,0.0,,SoilApplied,4.0,22.000000000000004,30.0,4.0,22.000000000000004,50.0,Broadcasting,hand,2022-10-20,800.0,4400.000000000001,2022-11-02,hand,30,10,plowed_in_soil,0.1818181818181818,320.0,1760.0000000000002,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_5KG3WGTXNND5,train,Jamui,Khaira,2022-06-27,4,Manual_PuddledLine,2022-07-06,2022-08-03,1.0,3.0,Boring,Electric,350.0,513.3333333333334,3.0,0.0,,3.0,4.4,SoilApplied,3,13.0,19.066666666666663,0.0,,Broadcasting,15.0,22.0,23.0,15.0,22.0,63.0,Broadcasting,hand,2022-12-01,1200.0,1760.0000000000002,2022-12-22,hand,22,10,plowed_in_soil,0.6818181818181818,1600.0,2346.666666666667,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_ACMVRZODPH5G,train,Vaishali,Mahua,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-09,2.0,,Boring,Diesel,100.0,2200.0000000000027,1.0,0.0,,0.0,,,3,3.0,66.00000000000009,0.0,,Broadcasting,3.0,66.00000000000009,25.0,2.0,44.00000000000005,63.0,Broadcasting,hand,2022-11-01,200.0,4400.0000000000055,2022-11-15,hand,30,10,plowed_in_soil,0.0454545454545454,80.0,1760.000000000002,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,A
ID_164UJMO8FSOU,train,Jamui,Khaira,2022-07-26,3,Manual_PuddledRandom,2022-06-28,2022-08-01,3.0,2.0,Boring,Electric,,,9.0,0.0,,2.0,7.333333333333334,Broadcasting,1,10.0,36.66666666666667,13.0,47.66666666666667,Broadcasting,0.0,,,0.0,,,,hand,2022-11-12,100.0,366.6666666666667,2022-12-27,machine,28,10,plowed_in_soil,0.2727272727272727,550.0,2016.6666666666667,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8,A,B,B,B
ID_XX0A20NEFQAE,train,Nalanda,Noorsarai,2022-07-25,3,Manual_PuddledRandom,2022-06-30,2022-07-30,1.0,3.0,Boring,Electric,250.0,1600.0,10.0,0.0,,0.0,,,2,0.0,,15.0,96.0,Broadcasting,10.0,64.0,30.0,0.0,,,Broadcasting,hand,2022-10-13,500.0,3200.0,2023-01-12,machine,22,10,plowed_in_soil,0.15625,300.0,1920.0,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,B
ID_AGPWSOUMK23O,train,Gaya,Gurua,2022-06-26,6,Manual_PuddledRandom,2022-06-20,2022-08-12,2.0,5.0,Boring,Electric,100.0,540.0,3.0,1.0,5.4,1.0,5.4,SoilApplied,2,5.0,27.0,0.0,,Broadcasting,5.0,27.0,45.0,0.0,,,Broadcasting,hand,2022-11-29,600.0,3239.9999999999995,2022-12-27,machine,30,10,plowed_in_soil,0.1851851851851852,375.0,2025.0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,3,A,A,A,A
ID_AQ2LBN0XO2GE,train,Nalanda,Noorsarai,2022-07-12,4,Manual_PuddledRandom,2022-06-13,2022-07-14,2.0,23.0,Boring,Electric,,,2.0,0.0,,0.0,,,2,25.0,32.0,50.0,64.0,Broadcasting,50.0,64.0,28.0,0.0,,,Broadcasting,machine,2022-12-02,0.0,,2022-12-03,machine,25,40,burned,0.78125,1100.0,1408.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_XTRH7JVSPUP5,train,Jamui,Jamui,2022-07-30,4,Manual_PuddledRandom,2022-06-20,2022-08-03,4.0,5.0,Boring,Electric,1000.0,2200.0000000000005,3.0,0.0,,0.0,,,3,0.0,,0.0,,Broadcasting,2.0,4.4,30.0,2.0,4.4,60.0,Broadcasting,hand,2022-12-02,90.0,198.00000000000003,2023-01-10,hand,3,10,plowed_in_soil,0.4545454545454545,7.0,15.400000000000002,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,5,B,C,C,D
ID_9ME5C2MQK809,train,Jamui,Jamui,2022-07-03,4,Manual_PuddledRandom,2022-06-22,2022-08-02,3.0,4.0,Boring,Electric,400.0,1759.9999999999998,1.0,4.0,17.599999999999998,0.0,,Broadcasting,2,18.0,79.19999999999999,18.0,79.19999999999999,Broadcasting,9.0,39.6,9.0,0.0,,,Broadcasting,hand,2022-11-16,250.0,1100.0,2023-01-11,machine,27,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_20N5V4NRA585,train,Jamui,Khaira,2022-07-24,4,Manual_PuddledLine,2022-07-06,2022-07-30,1.0,3.0,Boring,Diesel,250.0,366.6666666666667,2.0,0.0,,3.0,4.4,SoilApplied,3,13.0,19.066666666666663,0.0,,Broadcasting,12.0,17.6,25.0,12.0,17.6,65.0,Broadcasting,hand,2022-12-01,1200.0,1760.0000000000002,2023-03-04,hand,21,10,plowed_in_soil,0.6818181818181818,1600.0,2346.666666666667,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_7W5GPCIZPDW5,train,Jamui,Khaira,2022-07-20,4,Manual_PuddledRandom,2022-07-01,2022-07-24,1.0,2.0,Canal,,,,4.0,0.0,,0.0,,,3,8.0,22.000000000000004,0.0,,Broadcasting,12.0,33.00000000000001,22.0,10.0,27.500000000000004,66.0,Broadcasting,hand,2022-11-05,130.0,357.50000000000006,2022-12-10,machine,28,10,plowed_in_soil,0.3636363636363636,800.0,2200.0000000000005,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_TFPX38QWA3J4,train,Vaishali,Mahua,2022-07-04,5,Manual_PuddledRandom,2022-07-06,2022-08-30,2.0,2.0,Boring,Diesel,300.0,3300.0000000000005,2.0,0.0,,4.0,44.00000000000001,SoilApplied,3,5.0,55.00000000000001,0.0,,SoilApplied,4.0,44.00000000000001,40.0,4.0,44.00000000000001,70.0,Broadcasting,hand,2022-11-22,600.0,6600.000000000001,2022-11-29,hand,30,10,plowed_in_soil,0.0909090909090909,250.0,2750.0000000000005,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_6IR4GXDDI7BN,train,Vaishali,Mahua,2022-07-14,4,Manual_PuddledRandom,2022-07-16,2022-08-11,1.0,2.0,Boring,Diesel,300.0,3300.0000000000005,2.0,0.0,,2.0,22.000000000000004,SoilApplied,3,5.0,55.00000000000001,0.0,,SoilApplied,4.0,44.00000000000001,42.0,4.0,44.00000000000001,72.0,Broadcasting,hand,2022-11-23,300.0,3300.0000000000005,2022-11-30,hand,30,10,plowed_in_soil,0.0909090909090909,200.0,2200.0000000000005,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_ZH9Y64QG9GL2,train,Gaya,Gurua,2022-07-23,6,Manual_PuddledRandom,2022-06-19,2022-07-27,2.0,,,,,,,2.0,6.0,0.0,,SoilApplied,2,9.0,27.0,0.0,,SoilApplied,15.0,45.0,46.0,0.0,,,Broadcasting,hand,2022-11-15,125.0,375.0,2022-12-01,hand,25,10,plowed_in_soil,0.3333333333333333,684.0,2052.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10,A,A,A,A
ID_PLQWTHSDWACV,train,Jamui,Jamui,2022-08-06,4,Manual_PuddledRandom,2022-07-12,2022-08-09,4.0,3.0,Boring,Electric,200.0,440.00000000000006,2.0,4.0,8.8,0.0,,Broadcasting,2,10.0,22.000000000000004,10.0,22.000000000000004,Broadcasting,0.0,,,0.0,,,Broadcasting,hand,2022-11-25,450.0,990.0,2023-01-20,machine,26,10,plowed_in_soil,0.4545454545454545,810.0,1782.0000000000002,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5,A,B,B,C
ID_IAAN8QKCQDOW,train,Jamui,Jamui,2022-06-30,3,Manual_PuddledRandom,2022-07-03,2022-08-28,4.0,4.0,Boring,Electric,400.0,1466.6666666666667,1.0,3.0,11.0,0.0,,Broadcasting,2,20.0,73.33333333333334,20.0,73.33333333333334,Broadcasting,15.0,55.00000000000001,15.0,0.0,,,Broadcasting,hand,2022-11-16,300.0,1100.0,2023-02-14,machine,27,10,plowed_in_soil,0.2727272727272727,480.0,1760.0000000000002,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_Z7M65RJ1OI1Y,train,Jamui,Jamui,2022-08-01,5,Manual_PuddledRandom,2022-07-09,2022-08-07,5.0,12.0,Boring,Electric,12.0,15.529411764705882,1.0,0.0,,0.0,,,2,35.0,45.294117647058826,25.0,32.35294117647059,Broadcasting,15.0,19.411764705882355,15.0,0.0,,,Broadcasting,hand,2022-11-11,1400.0,1811.764705882353,2023-01-20,machine,23,10,plowed_in_soil,0.7727272727272727,1245.0,1611.1764705882354,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,C
ID_SHZUBWIYLR56,train,Jamui,Jamui,2022-07-14,3,Manual_PuddledRandom,2022-07-11,2022-08-02,4.0,2000.0,Boring,Electric,2600.0,11439.999999999998,1.0,4.0,17.599999999999998,0.0,,Broadcasting,2,10.0,43.99999999999999,10.0,43.99999999999999,Broadcasting,0.0,,,0.0,,,Broadcasting,hand,2022-11-22,200.0,879.9999999999999,2023-02-21,machine,28,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5,A,B,B,C
ID_Y8UA8O6INLKA,train,Jamui,Jamui,2022-07-20,4,Manual_PuddledRandom,2022-06-19,2022-07-21,4.0,3.0,Boring,Electric,500.0,2200.0,3.0,2.0,8.799999999999999,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,8.799999999999999,30.0,1.0,4.4,60.0,Broadcasting,hand,2022-11-30,90.0,396.0,2023-02-07,hand,29,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_A05NM3M8JOJ7,train,Jamui,Jamui,2022-08-09,4,Manual_PuddledRandom,2022-07-12,2022-08-12,10.0,5.0,Boring,Electric,500.0,3666.6666666666656,3.0,0.0,,0.0,,,2,10.0,73.33333333333331,10.0,73.33333333333331,Broadcasting,10.0,73.33333333333331,30.0,0.0,,,Broadcasting,hand,2022-11-23,300.0,2199.999999999999,2023-01-19,machine,29,10,plowed_in_soil,0.1363636363636364,240.0,1759.999999999999,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_999WFNBW0V31,train,Nalanda,Rajgir,2022-07-08,5,Manual_PuddledRandom,2022-06-24,2022-07-09,2.0,3.0,Boring,Electric,150.0,800.0,10.0,0.0,,0.0,,,2,6.0,32.0,12.0,64.0,Broadcasting,6.0,32.0,38.0,0.0,,,Broadcasting,hand,2022-11-20,500.0,2666.6666666666665,2022-11-30,machine,25,10,plowed_in_soil,0.1875,408.0,2176.0,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_P3ZJX6TYMFB0,train,Vaishali,Garoul,2022-07-15,6,Manual_PuddledRandom,2022-06-21,2022-07-19,3.0,15.0,Boring,Electric,1500.0,1649.9999999999998,3.0,0.0,,0.0,,,2,40.0,43.99999999999999,10.0,10.999999999999998,SoilApplied,20.0,22.0,20.0,0.0,,,Broadcasting,hand,2022-10-06,2000.0,2200.0,2022-10-16,hand,25,10,plowed_in_soil,0.9090909090909092,2000.0,2200.0,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,5,A,A,A,A
ID_9ZDKDN6368N0,train,Vaishali,Chehrakala,2022-07-22,4,Manual_PuddledRandom,2022-07-14,2022-08-06,2.0,5.0,Boring,Electric,750.0,3299.9999999999995,1.0,3.0,13.2,0.0,,SoilApplied,2,10.0,43.99999999999999,0.0,,Broadcasting,15.0,66.0,30.0,0.0,,,Broadcasting,hand,2022-11-11,600.0,2639.9999999999995,2022-11-16,hand,30,10,plowed_in_soil,0.2272727272727273,500.0,2200.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,A,A,A,A
ID_1QAQCWR2DN60,train,Nalanda,Rajgir,2022-07-24,5,Manual_PuddledRandom,2022-07-05,2022-07-27,2.0,,Rainfed,,,,4.0,0.0,,0.0,,,2,13.0,46.22222222222222,9.0,32.0,Broadcasting,20.0,71.11111111111111,42.0,0.0,,,Broadcasting,hand,2022-11-30,3.0,10.666666666666666,2022-12-22,machine,25,10,plowed_in_soil,0.28125,450.0,1600.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,A,A,A,B
ID_STD0IRXOXFMI,train,Vaishali,Mahua,2022-06-26,4,Manual_PuddledRandom,2022-06-02,2022-07-04,1.0,2.0,Boring,Diesel,500.0,2200.0,2.0,0.0,,0.0,,,3,15.0,66.0,0.0,,Broadcasting,15.0,66.0,30.0,10.0,43.99999999999999,65.0,Broadcasting,hand,2022-11-01,1000.0,4400.0,2022-11-16,machine,30,10,plowed_in_soil,0.2272727272727273,350.0,1539.9999999999998,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,A,A,A,A
ID_TQPA880ZVJMQ,train,Jamui,Khaira,2022-07-22,3,Manual_PuddledRandom,2022-06-26,2022-07-27,3.0,2.0,Canal,,,,9.0,0.0,,0.0,,,1,7.0,30.8,12.0,52.8,Broadcasting,0.0,,,0.0,,,,hand,2022-11-10,100.0,440.0,2022-12-29,machine,26,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,A,B,B,B
ID_JALILT5ZX1E0,train,Nalanda,Rajgir,2022-07-06,5,Manual_PuddledRandom,2022-06-20,2022-07-07,2.0,6.0,Canal,,,,9.0,0.0,,2.0,5.818181818181818,Broadcasting,2,11.0,32.0,22.0,64.0,Broadcasting,11.0,32.0,45.0,0.0,,,Broadcasting,hand,2022-11-24,1250.0,3636.363636363637,2022-12-13,machine,25,10,plowed_in_soil,0.34375,550.0,1600.0,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,6,A,A,A,B
ID_9WZ6XQ3TJADR,train,Vaishali,Mahua,2022-06-25,4,Manual_PuddledRandom,2022-06-01,2022-07-07,2.0,1.0,Boring,Diesel,300.0,2199.999999999999,2.0,0.0,,2.0,14.666666666666664,SoilApplied,3,9.0,65.99999999999997,0.0,,Broadcasting,9.0,65.99999999999997,25.0,6.0,43.99999999999999,65.0,Broadcasting,hand,2022-11-04,600.0,4399.999999999998,2022-11-19,hand,30,10,plowed_in_soil,0.1363636363636364,210.0,1539.9999999999995,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_Y165JO2PNF72,train,Vaishali,Chehrakala,2022-07-22,5,Manual_PuddledRandom,2022-07-05,2022-07-31,1.0,5.0,Boring,Diesel,1000.0,4400.0,2.0,0.0,,0.0,,,1,15.0,66.0,0.0,,Broadcasting,0.0,,,0.0,,,,hand,2022-10-20,200.0,879.9999999999999,2022-10-25,hand,23,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,A,A,A,B
ID_V74FTR317UTX,train,Jamui,Khaira,2022-07-22,3,Manual_PuddledRandom,2022-07-04,2022-07-28,2.0,2.0,Canal,,,,4.0,0.0,,0.0,,,3,4.0,22.000000000000004,0.0,,Broadcasting,8.0,44.00000000000001,25.0,6.0,33.00000000000001,60.0,Broadcasting,hand,2022-11-08,130.0,715.0000000000001,2022-12-10,machine,26,10,plowed_in_soil,0.1818181818181818,320.0,1760.0000000000002,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_HFQHO00ZTRL7,train,Jamui,Jamui,2022-07-24,4,Manual_PuddledRandom,2022-06-21,2022-07-25,4.0,8.0,Boring,Electric,800.0,2200.0000000000005,4.0,4.0,11.000000000000002,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,5.500000000000001,30.0,1.0,2.7500000000000004,60.0,Broadcasting,hand,2022-11-26,90.0,247.50000000000003,2023-02-01,hand,28,10,plowed_in_soil,0.3636363636363636,640.0,1760.0000000000002,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_Y1A96H5YJVNU,train,Nalanda,Noorsarai,2022-07-19,5,Manual_PuddledRandom,2022-06-27,2022-07-20,2.0,3.0,Boring,Electric,160.0,640.0,1.0,0.0,,0.0,,,2,0.0,,16.0,64.0,Broadcasting,8.0,32.0,20.0,0.0,,,Broadcasting,hand,2022-11-16,100.0,400.0,2022-12-08,machine,25,10,plowed_in_soil,0.25,500.0,2000.0,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,B
ID_6A4HP9G94FHM,train,Nalanda,Rajgir,2022-07-18,6,Manual_PuddledRandom,2022-06-29,2022-07-19,2.0,5.0,Boring,Electric,200.0,640.0,6.0,3.0,9.6,0.0,,SoilApplied,2,10.0,32.0,20.0,64.0,Broadcasting,20.0,64.0,40.0,0.0,,,Broadcasting,hand,2022-11-18,600.0,1920.0,2023-01-06,machine,12,10,plowed_in_soil,0.3125,1300.0,4160.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,A
ID_QXLD6OUX77ZJ,train,Gaya,Gurua,2022-07-10,6,LineSowingAfterTillage,2022-06-19,2022-07-15,,9.0,Boring,Electric,300.0,810.0000000000001,3.0,1.0,2.7000000000000006,1.0,2.7000000000000006,SoilApplied,2,10.0,27.000000000000007,0.0,,Broadcasting,10.0,27.000000000000007,65.0,0.0,,,Broadcasting,hand,2022-12-13,1200.0,3240.0000000000005,2023-01-17,machine,27,10,plowed_in_soil,0.3703703703703703,390.0,1053.0000000000002,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,6,A,A,A,A
